Tweet,Label,char_length,word_count
Mau taklukin JLPT N3 tapi kanji masih bikin pusing? FIRST JLPT N3 KANJI 350 siap jadi senjata rahasia kamu https://t.co/Q22dqqh9Ip Dengan 350 kanji esensial audio 1.400 kosakata plus Web Drills belajar jadi lebih efisien Pas jg buat dibawa ke mana-mana #KaburAjaDulu https://t.co/HctuNqNy0Q,Neutral,290,42
#KaburAjaDulu https://t.co/fkuGwfVBrp,Neutral,37,2
Di kebun gw buah duren dicuri buah pala juga daon pisang juga. Kemarenan kebo orang ilang 2. Apa orang Indonesia #KaburAjaDulu ?? || Pencurian Kopi Tiba-Tiba Marak Terjadi di Amerika Ini Pemicunya Sumber: https://t.co/l6nqrgNpQ6 https://t.co/y1AGN7APdA,Anger,252,35
#felixsiauw #raymondchin #sejarah #belanda #kaburajadulu https://t.co/YCHUBZgvtc,Neutral,80,6
@Ruanggalau_id Gw aja sampe KaburAjaDulu Demi meminang ayang berdarah nippon,Love,76,10
@fajarnugros makin susah dapet whv ini #KaburAjaDulu #IndonesiaGelap #AdiliJokowi,Anger,81,9
Tenda Camping Teman Setia Berpetualang di Gunung Dan Hutan Rimba Belinya disini : https://t.co/WjU7mEfuQC #tendacamping #tendagunung #tendaantiair #tendatahanangin #tendalipat #KaburAjaDulu https://t.co/wxK8PsRuzd,Neutral,213,21
@geloraco makin jelek aja nama Indo di negeri orang biar jangan #KaburAjaDulu kah?,Sad,82,13
Sebelum #KaburAjaDulu kita ngabuburit tentang muslim dan ramadan di Taiwan yukges... https://t.co/YP8aJmrvZ3,Joy,108,12
Buat yang lagi persiapan JLPT aku punya rekomendasi aplikasi keren yang bakal bantu belajar jadi lebih gampang dan efektif buat #KaburAjaDulu Ke Jepang Cek aplikasi ini: App Store: https://t.co/PgGZ3RbRMl Google Play: https://t.co/t3knKByZEm,Neutral,241,32
@democrazymedia Kaburajadulu euyyyy https://t.co/RRz91RJrHv,Neutral,59,4
@neohistoria_id Bahkan Batman pun #KaburAjaDulu dari sini,Joy,57,7
@PreciosaKanti @psi_id Maklum namanya juga partai bocah.... masih labil. #Ordal #KaburAjaDulu #IndonesiaGelap https://t.co/UVJA9Hepxh,Anger,133,13
@jackjackparrr https://t.co/ZRwSUv6lKJ #Kaburajadulu,Neutral,52,3
Jangan takut tidak berhasil tapi takutlah karena tidak memulai dan belajarlah jadi orang nekat kalo ga nekat ga bakal jadi orang hebat. #AngelLove #QuotesBaperId #quotes #cpns #kaburajadulu #indonesiagelap,Joy,205,28
Pemerintahan Prabowo diterpa oleh banyak masalah mulai dari pagar laut kelangkaan gas LPG demonstrasi Indonesia gelap dan tagar kabur aja dulu. Tetapi sayangnya Prabowo tak pernah muncul langsung menjawab semua krisis tersebut. #Prabowo #KaburAjaDulu #Jokowi #Gerakansipil https://t.co/eMXNF94tKX,Sad,296,37
Bukan karena #KaburAjaDulu Para pebola voli Indonesia beramai-ramai ingin berkarier di Korea Selatan. Bukan karena tagar Kabur Aja Dulu tetapi mencoba ikuti jejak Megawati Hangestri. Baca Kompas https://t.co/aZGeJn7rGB @hariankompas,Neutral,232,29
Para pebola voli Indonesia beramai-ramai ingin berkarier di Korea Selatan. Bukan karena tagar Kabur Aja Dulu tetapi mencoba ikuti jejak Megawati Hangestri. #Opini #AdadiKompas https://t.co/sIlpOi0Wmb,Neutral,199,25
Para pebola voli Indonesia beramai-ramai ingin berkarier di Korea Selatan. Bukan karena tagar Kabur Aja Dulu tetapi mencoba ikuti jejak Megawati Hangestri. #Opini #AdadiKompas https://t.co/QkK7rQsRlJ,Neutral,199,25
#KaburAjaDulu Jangan Sampai Terjebak TPPO https://t.co/9fgtH3wZUX,Fear,65,6
@abdimuda_id #KaburAjaDulu ke jepang atau australia,Neutral,51,6
Temukan jawabannya dalam Jangan Sampai Kita Mengikuti Venezuela karya Bapak Mohammad Rezky Utama Dosen HI UII di Republika. https://t.co/i2Ut8bYcmI #IndonesiaGelap #KitaPeduli #KaburAjaDulu #IRUIIPublication #HIUII #HubunganInternasional #UniversitasIslamIndonesia,Neutral,264,26
ᑭᖇIᑎᔕIᑭ ᗰIᑕKEY ᗷᗩᖇᑎEᔕ ᗩᗪᗩᒪᗩᕼ KITᗩ ᔕEᗰᑌᗩ TᗩᑭI ᗷEᗪᗩᑎYᗩ KITᗩ GIᑎI-GIᑎI ᗩᒍᗩᗩ #kaburajadulu https://t.co/Pw6t18a87W,Sad,110,13
https://t.co/gq29LRmBlb Kembalinya Priyadi https://t.co/bqaCnMcujd #KaburAjaDulu,Neutral,80,5
Check on Pers Birama's Website! https://t.co/3mdAMUVZWL https://t.co/dRWH1LFJfM,Neutral,79,7
Beasiswa Luar Negeri Bulan Maret 2025 Yang punya cita-cita buat #kaburajadulu bisa coba apply beasiswa luar negeri ini Bestie! Share ke scholarship hunters lainnya yukk https://t.co/JSKnktMwcv,Joy,192,26
@logos_id - dikit2 pake kosmetik2an dan ngikut orang2 korea dll. pdhl bisa gaya hidup makan sehat ala org indonesia. - makanan juga - dikit2 ngikut barat dan asing lainnya lah pokoknya dan yg paling parah dikit2 kaburajadulu. udh kyk muslim yg tiba2 murtad pdhl ga paham soal islam.,Anger,282,48
https://t.co/vHuMFVKMab,Neutral,23,1
Untuk pembelian klik https://t.co/oEDQGqvSKt. #IndonesiaGelap #KaburAjaDulu #vlogbloger https://t.co/3unof41DB6,Neutral,111,8
 Honeymoon ke #Maldives? Wujudkan Momen Romantis yang Tak Terlupakan! Jangan lewatkan kesempatan ini! Segera hubungi #AsiaTrip dan buat momen bahagia Anda menjadi lebih istimewa! #Reservasi @asiatrip_id WhatsApp 0857-9502-1995 #HoneymoonMaldives #kaburajadulu https://t.co/EjA3h7v4w6,Love,283,31
beli snp atau serok bumn yah atau beli tiket ️ buat kaburajadulu? https://t.co/w2wsxxFmPu,Neutral,89,13
 ... warga nekat ke luar negeri untuk mendapatkan pekerjaan apa pun dengan risiko yang besar. Saya kira ini ada kaitannya dengan fenomena #KaburAjaDulu yang merupakan bentuk frustrasi sebenarnya dari situasi ketenagakerjaan di dalam negeri. https://t.co/ThQEYQjlL5,Sad,264,35
Ramai Tagar KaburAjaDulu Ini Artinya Menurut Wali Kota Solo Respati Ardi https://t.co/ExoAlEfBho,Neutral,96,12
Tagar #kaburajadulu ramai di media sosial yang mengajak pergi ke luar negeri. Lalu bagaimana hukum pindah kewarganegaraan? Simak penjelasannya https://t.co/5jAQBIj3lk,Neutral,166,20
@fandysaputra_id Wah bank apa nih? Secara halus encourage #kaburajadulu,Neutral,71,9
Baru mau #kaburajadulu,Neutral,22,3
Mencurigakan. Penegak hukum bertemu dengan kementerian tersangka pelaku BBM Oplosan di tengah malam.. #IndonesiaGelap #KaburAjaDulu https://t.co/IidFJFQfRX,Fear,155,16
@OfficialSeakun https://t.co/mZAnWncyu0,Neutral,39,2
https://t.co/Q5T0U49FTe https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas https://t.co/v1toXkWAHw,Anger,299,19
@rmol_id #KaburAjaDulu sangat relevan Kondisi bangsa ini sangat terpuruk,Sad,72,9
@rmol_id #kaburajadulu,Neutral,22,2
@asboediono_id Lama2 tuh perusahaan swasta pada #KaburAjaDulu,Sad,61,7
Dress mewah modern realpict Premium anggun cantik mempesona Rp.240 https://t.co/PjLGOyGCSh #KaburAjaDulu #KaburSajaDulu #IndonesiaGelap2025 https://t.co/oVcukyhCPM,Neutral,163,14
Temukan jawabannya dalam artikel Mencari Oposisi karya Bapak Irawan Jati Dosen HI UII di Republika https://t.co/gCS7GNaSWB #IndonesiaGelap #KitaPeduli #KaburAjaDulu #LawanKetidakadilan #IRUIIPublication #Republika #HIUII #HubunganInternasional #UniversitasIslamIndonesia,Neutral,270,25
@GilangHamidy #KaburAjaDulu,Neutral,27,2
Silahkan #KaburAjaDulu kalau gitu ke Kanada. Eh tapi: https://t.co/hpGzUlWJiz Kalo gitu ke New Zealand. Err.. https://t.co/MoRHfNVS9e Vietnam deh.. https://t.co/tHAspSqOGw Lu kira hanya Indo yg gelap? Banyak negara juga gelap. Tapi lu2 aja yg merepet. WN mereka2 kagak.,Anger,269,37
@asboediono_id @TerongU72356816 #KaburAjaDulu #KaburAjaDulu,Neutral,59,4
Viral Tagar #KaburAjaDul https://t.co/IfU6UeBYKS https://t.co/UnC6hBkpEu,Neutral,72,5
Fenomena #KaburAjaDulu Bikin Koruptor Makin Nyaman Menjarah https://t.co/vja0dmrcfG,Neutral,83,8
mau kerja di luar negeri? yuk liat perbandingannya sama indonesia di diasphoria(dot)id! #KaburAjaDulu https://t.co/B71MT1bFIV,Joy,125,14
Tagar #KaburAjaDulu Viral. Apa Maksud Sebenarnya? https://t.co/rT2696yJqR via @fenewsid https://t.co/Ue1ldYylFz,Neutral,111,10
Komentar Para Pejabat Negara Soal Pro Kontra #KaburAjaDulu' https://t.co/wfv7mLJDzM,Neutral,83,9
@NarasiNewsroom Rusak rusak mending #kaburajadulu check my ebook : https://t.co/ygZECiui0r,Sad,90,10
Apakah kita harus kabur beneran nih? https://t.co/grHqpkRB1q #kaburajadulu,Fear,74,8
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/9P6o0AwxRe,Anger,286,19
Usut mayapada! Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/lukdU7UAst,Anger,277,20
Buat temen-temen yang kerja di luar negeri bantu review negaranya dong di https://t.co/xKdUj2VdYc. Siapa tau bisa bantu kita-kita yang masih di Indonesia biar lebih semangat cari kerja di luar #kaburajadulu.,Joy,207,30
Sedia jas hujan sebelum #KaburAjaDulu https://t.co/kpAyg052AA https://t.co/xpQ9KiWIjM,Neutral,85,7
Ada yang tertarik kerja di Jepang? Kantorku buka oprec skuyy!! https://t.co/dlpo338J07 #KaburAjaDulu,Joy,100,12
Ome TV ketemu tbrut https://t.co/F4fMxQ3GZK https://t.co/EamizpeOUN https://t.co/Xk76RpZALt https://t.co/3VbocKi6qa https://t.co/vOrID4Dmfc https://t.co/UASEqWnXgr Gabung https://t.co/gu8AAUnHqU #KaburAjaDulu https://t.co/vWa7DNbQAf,Neutral,232,14
Namun perasaan ini juga bisa menjadi bumerang bagi diri kita sendiri jika nekat melakukan #KaburAjaDulu tanpa persiapan sama sekali. TeenZies gak mau kan terlontang-lantung di negara orang tanpa bekal sama sekali? ‍️,Fear,216,32
#KaburAjaDulu bukan hanya soal kabur ️Eits pergi ke luar negeri bukan hanya sekadar pergi lho TeenZies. Menjadi diaspora adalah salah satu tantangan yang amat sulit. 1. Pertama tentunya adalah kendala bahasa. Namun TeenZies bisa banget mulai dari belajar bahasa -,Neutral,263,40
Hal ini pun berlaku serupa dengan tagar #KaburAjaDulu. Dosen Pembangunan Sosial dan Kesejahteraan dari Fisipol UGM Dr. Hempri Suyatna menyatakan bahwa fenomena ini justru mencerminkan sikap kritis dan sindiran dari generasi muda terhadap sosial politik yang terjadi di tanah -,Neutral,276,40
Apa Itu Trend Kabur Aja Dulu? TeenZies pernah lihat tagar #KaburAjaDulu yang sekarang sedang trending di seluruh sosial media? Menurut pakar dari Universitas Muhammadiyah Surabaya Radius Setiawan hal ini merupakan ungkapan perasaan masyarakat atas dampak kebijakan yang -,Neutral,271,38
#KaburAjaDulu: Trend Terkini yang Sebenarnya Harus Dipikirkan secara Well-prepared! https://t.co/YHkl3HEfsc,Neutral,107,10
@vendname https://t.co/n7jFEem1JU https://t.co/KUoWO0FMWM https://t.co/6c5zLvJ4dt https://t.co/mUokftJsW3,Neutral,105,5
Fenomena Hashtag #KaburAjaDulu! Ada Apa Sih? Baca selengkapnya di sini https://t.co/R0zbmZHxhd,Neutral,94,11
Fenomena #KaburAjaDulu bukan isu baru dan tak hanya terjadi di Indonesia. Di mana-mana masalahnya sama. Anak muda butuh harapan dan hidup yang lebih baik. #Internasional #AdadiKompas @lukiauliamohtar https://t.co/eTAlod50rU,Sad,223,28
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/uln9Un4yhY,Anger,286,19
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/DpZspwgDFy,Anger,286,19
Gara-gara Tren KaburAjaDulu Duta Besar Jepang Masaki Yasushi Siap Tampung Tenaga Kerja Indonesia di Jepang #KaburAjaDulu https://t.co/75reAzBvA3,Neutral,144,17
@Yattie2023 @realfedinuril @DedynurPalakka @psi_id @sigitwid Mengakui salah aja enggak malah #KaburAjaDulu ke Yordania ,Anger,119,13
Fenomena #KaburAjaDulu bukan isu baru dan tak hanya terjadi di Indonesia. Di mana-mana masalahnya sama. Anak muda butuh harapan dan hidup yang lebih baik. #Internasional #AdadiKompas https://t.co/sTjW4Z7Yot,Sad,206,27
Fenomena #KaburAjaDulu bukan isu baru dan tak hanya terjadi di Indonesia. Di mana-mana masalahnya sama. Anak muda butuh harapan dan hidup yang lebih baik. #Internasional #AdadiKompas https://t.co/uLfHqUpnlX,Sad,206,27
#KaburAjaDulu before it was cool (tapi gagal) https://t.co/dPrscYilT7,Sad,69,8
@ariyelta Siniiii riyeeeel. Ayok kita gaskeuuun whehehehe https://t.co/1cAaiM0DNd,Joy,81,8
 #KaburAjaDulu ke UNAIC! Kuliah di kampus yang ramah menyenangkan dan penuh peluang! Yuk jadi bagian dari Universitas Al-Irsyad Cilacap! Cilacap Jawa Tengah https://t.co/iqpMq4APuS #UNAIC #KampusMerdeka #KuliahAsyik https://t.co/NeQADu6549,Joy,239,27
Refleksi Sosial Atas Fenomena Tagar #KaburAjaDulu Lalu Pemerintah (?) https://t.co/VnXGFicSI7,Neutral,93,10
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/7WHlVF85M5,Anger,286,19
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/hVmRTyXhFr,Anger,286,19
Indonesia dibentuk oleh para migran yang datang bergelombang di masa lalu sekaligus juga bangsa perantau. Jadi #KaburAjaDulu bukan hal baru dan tabu. #Humaniora #AdadiKompas https://t.co/4EocvPIkUo,Neutral,197,25
Indonesia dibentuk oleh para migran yang datang bergelombang di masa lalu sekaligus juga bangsa perantau. Jadi #KaburAjaDulu bukan hal baru dan tabu. #Humaniora #AdadiKompas https://t.co/i9JKFodiVy,Neutral,197,25
Silakan ke luar negeri galilah ilmu yang dalam carilah pendapatan dan pengalaman. Apa yang kamu dapatkan suatu saat nanti akan menjadi aset bagi Indonesia. #Opini #AdadiKompas https://t.co/ErbYyYMNcY,Joy,199,27
Indonesia dibentuk oleh para migran yang datang bergelombang di masa lalu sekaligus juga bangsa perantau. Jadi #KaburAjaDulu bukan hal baru dan tabu. #Humaniora #AdadiKompas https://t.co/0CbWe1TYDo,Neutral,197,25
Tagar #KaburAjaDulu juga dapat dinilai sebagai bentuk refleksi overthinking yang bisa menular ke komunitas. #VideoBerita #AdadiKompas https://t.co/Yze6xXxjZp,Neutral,157,17
Silakan ke luar negeri galilah ilmu yang dalam carilah pendapatan dan pengalaman. Apa yang kamu dapatkan suatu saat nanti akan menjadi aset bagi Indonesia. #Opini #AdadiKompas https://t.co/t5B4PJ2iyo,Joy,199,27
Jepang Buka Banyak Loker Buat WNI yang Ingin #KaburAjaDulu Simak Informasi Lengkapnya! https://t.co/nEgIXAdClM,Joy,110,13
&amp;lsquo;Kabur Aja Dulu&amp;rsquo; Menggema di Medsos Begini Puja-puji Jusuf Kalla ke Warga Tiongkok hingga Misi Negeri Sakura Angkut TKI yang Pekerja Keras! https://t.co/BqB6SfeO4r #KaburAjaDulu,Neutral,197,24
Tagar #KaburAjaDulu yang Berujung Masalah Baru https://t.co/eOSYrJWevI #EfisiensiAnggaran #Ciayumajakuning #Opini,Fear,113,10
Kaburajadulu,Neutral,12,1
Eddy Misero Secretary-General of Akumindo believes Indonesia still offers significant potential for business development despite the growing trend of #KaburAjaDulu ( Just Run Away First ) among youth seeking opportunities abroad. Read more https://t.co/UggJKiLDJt https://t.co/Lt0aOIACBk,Neutral,287,35
Tuai Banyak Reaksi Warganet Ini Pro dan Kontra Tren #KaburAjaDulu https://t.co/7yAlB5EQY6,Neutral,89,11
Sah-sah saja jika ada putra-putri Indonesia yang ingin pergi bekerja di luar negeri seperti diekspresikan tagar #kaburajadulu. Tapi sudahkah dengan pertimbangan cermat? Bukan gara-gara termakan hasutan? Pesan Wakil Ketua Umum DPP PSI Bro Andy Budiman ini layak direnungkan. Baca https://t.co/aSeu3XaRti,Fear,302,40
Lomba menulis esai autobiografis bertema Menjadi Indonesia cocok untuk membahas #KaburAjaDulu dari sudut pandang pribadi. Esai 5-8rb kata paling lambat dikirim 31 Mei 2025. https://t.co/clc7NRuwUy,Neutral,196,25
Wakil Presiden RI ke 10 dan 12 Jusuf Kalla atau JK memandang positif tagline #kaburajadulu. Tagar tersebut viral dalam sepekan terakhir dan menuai kontroversi. https://t.co/uQrdVol1dI,Neutral,183,25
Viral #KaburAjaDulu Jepang sambut hangat pekerja Indonesia sebut sangat istimewa Sumber: https://t.co/Nv9LsbhejN https://t.co/ClyTyMUnNf,Joy,136,13
Duta Besar Jepang untuk Indonesia Masaki Yasushi menyatakan bahwa pemerintah Jepang menyambut pekerja asing terampil termasuk dari Indonesia. Masaki juga menegaskan bahwa masyarakat Jepang sangat menghargai para pekerja Indonesia. https://t.co/eMVy4QrSZz,Joy,254,30
Indonesia Kian Untung Usai Tren #kaburAjaDulu Diserukan https://t.co/4c9Wn4lXk4,Joy,79,8
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/vXbdNc8Qe7,Anger,286,19
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/mxmxktn0bt,Anger,286,19
#KaburAjaDulu 29 WNI Ilegal Digrebek Imigrasi Jepang Lantaran Overstay https://t.co/tSwUFigGXC,Fear,94,10
https://t.co/698mcZg5YG,Neutral,23,1
Respons Tagar #KaburAjaDulu Airlangga Tegaskan Komitmen Pemerintah Dorong Investasi dan Buka Lapangan Kerja https://t.co/aJZHp3cc0y,Neutral,131,14
Jepang buka suara soal tren #KaburAjaDulu yang viral di media sosial Indonesia. Duta Besar Jepang Masaki Yasushi mengatakan pemerintah Negeri Sakura menyambut pekerja asing yang terampil. Gimana menurut kalian? https://t.co/a1fHpdToFR,Joy,234,30
Fenomena #KaburAjaDulu adalah bentuk ekspresi generasi muda yang justru menunjukkan kepedulian terhadap masa depan bangsa. Ini pengingat bagi para pemimpin negara untuk mengevaluasi kembali nasionalisme mereka sendiri. Baca #Opini di sini https://t.co/aCZQZBPRVb #AdadiKompas https://t.co/uqypl1Rq7p,Neutral,299,34
Tagar KaburAjaDulu ramai digunakan oleh warganet sebagai bentuk kekecewaan pada kondisi Indonesia. Ini juga bisa diartikan sebagai bentuk overthinking masyarakat. #Humaniora #AdadiKompas https://t.co/IG8wzE4fwI,Sad,210,23
Tagar KaburAjaDulu ramai digunakan oleh warganet sebagai bentuk kekecewaan pada kondisi Indonesia. Ini juga bisa diartikan sebagai bentuk overthinking masyarakat. #Humaniora #AdadiKompas https://t.co/N7uwPjZ4uN,Sad,210,23
Tagar KaburAjaDulu ramai digunakan oleh warganet sebagai bentuk kekecewaan pada kondisi Indonesia. Ini juga bisa diartikan sebagai bentuk overthinking masyarakat. #Humaniora #AdadiKompas https://t.co/xVZpLwMsJK,Sad,210,23
Menulis harapan dan akses https://t.co/fsP3VjWtU8 tiga bulan atau hanya sekedar lewat didepan pintu perpustakaan. Tapi sayang bagi orang perokok tidak boleh membaca buku sambil lalu merokok hanya bisa ngopi wkwkwkwk akibat efisiensi anggaran hahaha. #KaburAjaDulu #IndonesiaGel https://t.co/UJB1hOq0P1,Joy,301,37
Niat #KaburAjaDulu ke Jepang? Tips belajar gampang isinya : Step-by-step semua conjugation Cuma pakai 20 kata dasar buat penjelasan Plus latihan di tiap bab biar langsung paham! Yuk siapin dari sekarang Mastering JLPT N4 N5 https://t.co/RNeQP02yxG https://t.co/9X2EsST00V,Neutral,271,37
@HeyIndonesian @ai_hathaway @sin60145 @GerakanBDS_ID me sih pendukung prabowo ga pake hesteg kaburajadulu. Lau kapan dek? awas nanti kena rajia kadrun.,Anger,151,20
kalo yang ini #KaburAjaDulu https://t.co/rJ6zHcaqkS https://t.co/Z8n5Umkc93,Neutral,75,6
Tren #KaburAjaDulu: Peringatan bagi pemerintah sebelum kehilangan generasi berkualitas https://t.co/yKyHrdm366 via @ConversationIDN @P2G_ID @zanatul_91,Fear,151,14
Perspektif Teknokratik Tagar #KaburAjaDulu Indonesia sedang menghadapi persimpangan jalan. Jika tidak segera bertindak bonus demografi bisa menjadi bencana. Simak Muhyiddin di Opini Kompas https://t.co/968cruPbhe @hariankompas,Fear,226,25
Indonesia sedang menghadapi persimpangan jalan. Jika tidak segera bertindak bonus demografi bisa menjadi bencana. #Opini #AdadiKompas https://t.co/tfour3pcl1,Fear,157,17
